Symbol,median_volatility,hist_volatility,mean_momentum,mean_volume_norm,environmentScore,socialScore,governanceScore,marketCap,beta,highestControversy,GICS_Sector_encoded,GICS_Sector,Cluster_DBSCAN
NCLH,0.032201360806563856,0.4880381435468508,1.015186048907064,0.0012509278279722361,7.03,8.21,4.8,22.990927451689434,2.633,2,4.690799999999999,Consumer Discretionary,Risky
NDAQ,0.014704011242405968,0.18516713977584168,1.0134634401192915,5.976904065730254e-05,0.07,7.08,6.48,24.576486083818192,0.971,1,8.912463768115943,Financials,Moderate
NDSN,0.01622679980735714,0.2268947468373414,0.9952024397053176,2.2441531056348487e-05,8.32,11.46,4.37,23.190213269159017,0.923,0,4.938666666666666,Industrials,Safe
NEE,0.01897440201639627,0.25990988786089314,1.006066702843341,7.353482114897808e-05,11.32,8.87,4.85,25.715906867677177,0.574,2,4.248064516129032,Utilities,Safe
NEM,0.021959866308890234,0.3643825837574146,1.0070831010742411,0.00021784795072221955,8.29,9.09,4.01,24.588905427807408,0.556,3,4.296296296296297,Materials,Risky
NFLX,0.02180518921233005,0.3022768456476646,1.0261180199031847,8.784798912262767e-06,0.16,7.38,8.07,26.755169105137167,1.377,2,6.428421052631579,Communication Services,Risky
NI,0.014001443240402627,0.163673786088647,1.0147808129509668,0.00020653528644160705,9.36,8.07,3.15,23.687281733779603,0.499,2,4.248064516129032,Utilities,Safe
NKE,0.01846393752200121,0.32350230625568543,0.989438229608385,0.0001026299612422429,3.04,9.98,5.42,25.47667497718992,1.021,3,4.690799999999999,Consumer Discretionary,Safe
NOC,0.015059616382989959,0.19445534096797143,1.0002560720473979,1.2671015837211416e-05,7.25,15.11,4.25,24.950521960285084,0.302,2,4.938666666666666,Industrials,Safe
NOW,0.020769632821067627,0.3460463410311042,1.0125738982863022,7.044164383830117e-06,4.24,8.46,3.63,25.959532252459258,1.034,0,4.803181818181818,Information Technology,Safe
NRG,0.02880872516571424,0.4015779690574527,1.026557235961109,0.0001595454102200947,18.93,10.21,5.12,23.71449055878608,1.123,1,4.248064516129032,Utilities,Risky
NSC,0.01818944035852368,0.26935046843540444,1.0040833707608623,2.2386099091589018e-05,8.12,10.5,4.42,24.73979352184705,1.348,3,4.938666666666666,Industrials,Safe
NTAP,0.018663508949760592,0.3455244497769568,1.0128629766724062,9.396943979877145e-05,2.34,7.85,4.15,23.692275819717366,1.227,1,4.803181818181818,Information Technology,Safe
NTRS,0.017500019015859767,0.22968689138663162,1.0118251371408757,6.013786897866855e-05,1.57,11.29,12.06,23.78709413625475,1.093,1,8.912463768115943,Financials,Moderate
NUE,0.02266662575691031,0.3321283055174114,0.9919693844497295,5.766391671298002e-05,9.28,14.88,7.77,24.15427970263113,1.596,2,4.296296296296297,Materials,Safe
NVDA,0.03514745136368523,0.5530459847816366,1.03269175393101,0.00013063663687647034,2.73,3.86,5.65,28.654572157708458,1.765,2,4.803181818181818,Information Technology,Risky
NVR,0.019816506355782075,0.23935601298642828,1.0024589557122474,1.001046559695131e-06,9.63,6.7,4.68,23.756478676677702,1.254,1,4.690799999999999,Consumer Discretionary,Safe
NWSA,0.016375087690544368,0.20483839393077147,1.006634413914786,0.00015797106089161984,0.04,4.83,5.1,23.54659025820571,1.355,2,6.428421052631579,Communication Services,Safe
NXPI,0.02581559854092825,0.3557636166978014,1.001766017571637,4.346816398681434e-05,8.62,4.29,3.78,24.729076730717328,1.476,2,4.803181818181818,Information Technology,Safe
O,0.014348843934983337,0.17557648306038187,1.000344314436723,0.00010768149866158933,4.64,5.19,5.7,24.66108807866514,1.012,0,4.796333333333333,Real Estate,Safe
ODFL,0.023470023338539404,0.33748597668840763,1.0004911495626596,4.239089562767199e-05,4.7,7.82,3.42,24.323785356038584,1.106,2,4.938666666666666,Industrials,Safe
OKE,0.01644869840007653,0.21761670958361679,1.0139193095612535,4.9384984113575645e-05,9.56,12.28,4.53,24.824439329671478,1.67,1,5.838636363636363,Energy,Safe
OMC,0.016729867647391823,0.230141149078613,0.9996929608710604,0.00011222152916634575,0.21,8.7,5.66,23.48698971839858,1.002,1,6.428421052631579,Communication Services,Safe
ON,0.032500016184210445,0.4687826701764598,0.9865250590025925,0.0003741761096821635,11.66,5.55,4.06,23.663803347535506,1.588,1,4.803181818181818,Information Technology,Risky
ORCL,0.018739794802045566,0.3615112169006959,1.018220421593135,1.941003257341242e-05,1.58,6.75,6.57,26.839517721110298,1.066,2,4.803181818181818,Information Technology,Safe
ORLY,0.015492445281327332,0.19140128162203277,1.0112179326743613,4.63318672226228e-06,0.29,8.45,3.03,25.09217342239422,0.912,1,4.690799999999999,Consumer Discretionary,Safe
OTIS,0.014150380092160282,0.17954369402181272,1.004266372962715,5.209700778500892e-05,4.38,10.84,3.54,24.41067825711708,0.95,1,4.938666666666666,Industrials,Safe
OXY,0.017974865899185254,0.22742475646319946,0.9942600632505529,0.0002244265964672237,22.33,9.06,6.44,24.498170949345134,1.539,2,5.838636363636363,Energy,Risky
PANW,0.025366777282951832,0.4213902583389722,1.0083156686029489,5.9802777425747673e-05,0.05,7.99,4.89,25.524126154142223,1.044,2,4.803181818181818,Information Technology,Safe
PARA,0.028620982797152042,0.48534501486960285,0.9922561687299779,0.0017006513491980067,0.18,7.67,5.79,22.808098134482222,1.624,2,6.428421052631579,Communication Services,Risky
PAYC,0.02386600424655636,0.37035213601838674,1.0025761600304903,6.116647777251707e-05,5.86,8.52,4.49,23.235199278455006,1.141,1,4.938666666666666,Industrials,Safe
PAYX,0.015247156658200516,0.18254429667593813,1.009008734121976,3.263433130518519e-05,3.21,7.24,6.21,24.73464286798381,0.981,1,4.938666666666666,Industrials,Safe
PCAR,0.017095544320133597,0.2538399969174039,1.005581985312148,4.615811182013999e-05,11.87,12.0,7.5,24.73268428913408,0.917,3,4.938666666666666,Industrials,Safe
PCG,0.016326514730379924,0.23800705067852684,0.996256758165658,0.0004445103071895217,9.88,17.71,2.92,24.307909689144186,1.045,4,4.248064516129032,Utilities,Risky
PEG,0.01578371546792909,0.19961468044821856,1.0127514884097513,6.604457600097724e-05,10.82,10.32,4.2,24.431024637386347,0.617,2,4.248064516129032,Utilities,Safe
PEP,0.013275848383463521,0.177476355718706,0.9963242364476247,2.708818382775529e-05,7.18,8.98,3.83,26.08896143882907,0.53,3,4.580285714285714,Consumer Staples,Safe
PFE,0.01769194244725005,0.2266840764504672,0.9989163940007596,0.00026077436977911224,2.74,9.18,7.44,25.72565388246131,0.543,3,5.7454237288135594,Health Care,Safe
PFG,0.015084228939944386,0.20795888345185626,1.0034813020435875,5.979295863137803e-05,0.46,5.14,5.57,23.718728762279426,1.169,1,8.912463768115943,Financials,Moderate
PG,0.011615371378500553,0.1605336296096956,1.0051760284011044,1.646817485754504e-05,8.46,10.81,5.66,26.74363848920403,0.4,2,4.580285714285714,Consumer Staples,Safe
PGR,0.017138890680879204,0.20647800336391775,1.0163647810395091,1.4921262671196693e-05,1.47,9.2,9.17,25.84194205121058,0.351,2,8.912463768115943,Financials,Moderate
PH,0.01632753453702738,0.25834201395401296,1.0146759504193166,7.624083577615354e-06,8.67,12.87,5.29,25.151333149712322,1.495,2,4.938666666666666,Industrials,Safe
PHM,0.023377069867716784,0.31229488740790373,1.0020874970406088,9.162621500594815e-05,10.54,5.94,4.65,23.75130989190238,1.725,2,4.690799999999999,Consumer Discretionary,Safe
PKG,0.01464147935066756,0.20368639355419885,1.009913245294316,3.4797274730726686e-05,12.8,1.39,3.45,23.65740301477959,0.792,1,4.296296296296297,Materials,Safe
PLD,0.01932256406138281,0.2478037902431129,0.9982594585809886,3.2649841551777e-05,3.12,3.88,3.92,25.46387559383706,1.112,1,4.796333333333333,Real Estate,Safe
PLTR,0.04160829010664119,0.6877062539854285,1.0659357499687125,0.0003385347616500817,5.19,10.21,6.94,25.999593185607942,2.806,1,4.803181818181818,Information Technology,Risky
PM,0.013842008451557902,0.2223810247148678,1.0166499995616083,2.1953712691972537e-05,5.63,13.63,7.3,26.23223303227931,0.561,3,4.580285714285714,Consumer Staples,Safe
PNC,0.018352700899269506,0.23576603710466193,1.0104888312106461,2.5372735798198714e-05,1.9,13.1,8.71,25.040629595030904,1.127,3,8.912463768115943,Financials,Moderate
PNR,0.017760516847440178,0.24302689901176253,1.0124301616698186,9.816645226146623e-05,6.12,10.73,5.15,23.43930472818831,1.222,1,4.938666666666666,Industrials,Safe
PNW,0.01567784426297685,0.18251272195248844,1.0092185020942763,0.00010120290421196661,13.21,7.96,4.8,23.140673447584852,0.533,1,4.248064516129032,Utilities,Safe
PODD,0.02820784304086836,0.3573905768330493,1.0119141616589686,3.851310314468544e-05,3.73,11.36,6.27,23.67538288525963,1.287,1,5.7454237288135594,Health Care,Safe
POOL,0.02099222839409736,0.29191410269183393,0.9966877467814462,2.7341492484638578e-05,3.21,4.75,2.97,23.28449023960068,1.053,0,4.690799999999999,Consumer Discretionary,Safe
PPG,0.01520001166655219,0.19453178054214265,0.9929717897249628,6.665979026896264e-05,9.79,8.12,4.38,23.95625365222435,1.212,2,4.296296296296297,Materials,Safe
PPL,0.014017220908296133,0.16382588620469793,1.0093047225665097,0.0001810522214095374,14.89,7.64,4.38,23.994162612074405,0.784,2,4.248064516129032,Utilities,Safe
PRU,0.015321770555003295,0.2259078850147442,1.0050913810099298,3.78610519348037e-05,0.5,8.62,9.51,24.41643411611295,1.259,1,8.912463768115943,Financials,Moderate
PSA,0.017657087528564458,0.2261856931113378,1.0018113753279254,1.3091138788926534e-05,5.21,2.42,5.45,24.722592412636576,0.73,1,4.796333333333333,Real Estate,Safe
PSX,0.021044742468429658,0.26077750850014914,0.9990469145262504,5.543007138101624e-05,20.56,8.04,4.38,24.654270979454797,1.292,3,5.838636363636363,Energy,Risky
PTC,0.016889940097945987,0.22579073465262645,1.0008487455775315,4.364798410106527e-05,4.89,8.38,5.21,23.68436630389141,1.22,1,4.803181818181818,Information Technology,Safe
PWR,0.02336262943684977,0.3701400616064615,1.013707273690796,2.7242349602748712e-05,12.26,16.52,7.82,24.339154091787435,1.101,2,4.938666666666666,Industrials,Risky
PYPL,0.022445517074531136,0.3557834335542919,1.0096844494126562,0.00018426473997438562,2.75,9.27,4.26,24.95736693215223,1.527,2,8.912463768115943,Financials,Risky
QCOM,0.023982380602426138,0.37168030480637043,1.007670950707804,5.173051836994507e-05,6.1,4.14,3.39,25.85849940861379,1.289,2,4.803181818181818,Information Technology,Safe
RCL,0.023898233276275934,0.3513557255031671,1.0266933444236193,3.603831843828467e-05,7.97,6.84,3.64,24.89599609218199,2.544,2,4.690799999999999,Consumer Discretionary,Risky
REG,0.014986821871744783,0.17745285969613775,1.005929509228204,7.662331955461353e-05,3.98,3.38,3.96,23.37542238573111,1.23,0,4.796333333333333,Real Estate,Safe
REGN,0.01908510897181508,0.23180495293491096,0.9900411528780093,8.222092747480156e-06,1.6,10.93,5.86,25.039064706286126,0.268,1,5.7454237288135594,Health Care,Safe
RF,0.020088389156731154,0.260155763926081,1.010522832586873,0.0003780550724546508,1.47,5.96,6.87,23.765521863776037,1.208,2,8.912463768115943,Financials,Moderate
RJF,0.016611587496590894,0.241163551237188,1.014131137790936,3.7874102329704243e-05,2.24,11.82,12.62,24.151379819554496,1.053,2,8.912463768115943,Financials,Moderate
RL,0.02217214631147543,0.3313296678920139,1.0234610780567694,5.1218128605824656e-05,1.08,7.68,5.15,23.508552036010286,1.522,3,4.690799999999999,Consumer Discretionary,Safe
RMD,0.02107925808331055,0.366737433703597,1.0118339874452627,2.9380210341949492e-05,3.88,12.79,7.99,24.256505580005303,0.737,2,5.7454237288135594,Health Care,Safe
ROK,0.020688044912475192,0.33590548346259275,0.9991188345445353,2.818113160540691e-05,9.56,6.33,4.47,24.173428950888827,1.382,2,4.938666666666666,Industrials,Safe
ROL,0.01581434534624417,0.20768289432842277,1.0059010135904987,6.616422355496008e-05,1.99,11.34,5.27,23.968540747190747,0.777,1,4.938666666666666,Industrials,Safe
ROP,0.013526046687545559,0.18442025314634167,1.0026781685708162,8.331400708567824e-06,4.64,9.68,5.1,24.86492658361098,1.056,1,4.803181818181818,Information Technology,Safe
ROST,0.01520322029481155,0.20821321058080147,1.0019437560318916,5.1917371909462805e-05,2.07,10.02,4.94,24.53298108738652,1.156,1,4.690799999999999,Consumer Discretionary,Safe
RSG,0.011801415119991674,0.1485391253390501,1.0112031948183358,1.4677313093150705e-05,8.69,6.18,2.16,25.038481045349748,0.738,3,4.938666666666666,Industrials,Safe
RTX,0.01425643449445533,0.18619628129185276,1.0146543775560164,3.474690036785284e-05,7.69,15.31,6.84,25.906609966659172,0.491,3,4.938666666666666,Industrials,Safe
RVTY,0.02198322714408962,0.28073127692044064,1.0028518746011015,6.392640107728312e-05,1.34,9.87,4.38,23.308578953003707,1.066,1,5.7454237288135594,Health Care,Safe
SBAC,0.02011495900321335,0.26486170372542156,0.9949704341261272,3.783737821251282e-05,3.35,2.48,3.9,23.89453832592779,0.739,0,4.796333333333333,Real Estate,Safe
SBUX,0.017965904937386167,0.36048495002349873,1.00731008309478,8.14430053873813e-05,7.45,11.71,3.18,25.599210972077195,0.985,3,4.690799999999999,Consumer Discretionary,Safe
SCHW,0.018312836596736732,0.2567777141788397,1.008279799018948,6.0334021414137996e-05,2.45,8.81,12.05,25.676808597392572,0.978,2,8.912463768115943,Financials,Moderate
SHW,0.01580431588479207,0.2133340916486841,1.0066148373325459,1.837764829548746e-05,14.87,10.17,4.34,25.21939187700028,1.231,2,4.296296296296297,Materials,Safe
SJM,0.018833520778135094,0.2342069647001926,0.994072448762113,9.881759545125315e-05,11.72,12.33,3.14,23.202177979607377,0.27,2,4.580285714285714,Consumer Staples,Safe
SLB,0.020478587311010665,0.2712869601669874,0.9942229056051508,0.00021516572297230132,6.26,7.66,4.55,24.71501686316706,1.48,1,5.838636363636363,Energy,Safe
SNA,0.014230357530831673,0.23311291213359514,1.0077825255859063,1.8735476849277203e-05,12.39,11.85,6.63,23.585667767435492,0.981,2,4.938666666666666,Industrials,Safe
SNPS,0.023513693994962902,0.3684338959176536,1.0008959771746508,1.5827843747337907e-05,3.46,6.98,3.59,24.950637549498836,1.155,1,4.803181818181818,Information Technology,Safe
SO,0.014296870246379517,0.17626858069684068,1.0081647465799954,4.501127364738784e-05,11.27,10.0,6.87,25.324872448308074,0.446,2,4.248064516129032,Utilities,Safe
SPG,0.017492723053360536,0.207932195421542,1.0104046902101134,2.0278037251084583e-05,3.53,3.96,5.0,24.983127600142268,1.802,1,4.796333333333333,Real Estate,Safe
SPGI,0.013300278187057143,0.16633229654382173,1.0072134238892005,7.521856747506058e-06,0.0,6.22,5.23,25.816537395621076,1.2,1,8.912463768115943,Financials,Moderate
SRE,0.015482310109132114,0.27013502222971614,1.004641456951032,7.082908515273272e-05,11.32,7.88,4.02,24.56357995857024,0.776,2,4.248064516129032,Utilities,Safe
STE,0.017446769885834976,0.20637081833428936,1.0007747117117498,2.2783813064581464e-05,4.85,12.09,6.22,23.808949375161447,0.92,2,5.7454237288135594,Health Care,Safe
STLD,0.02413247186619513,0.3197071267507655,1.0053348329832252,6.915107801718289e-05,9.21,14.63,7.57,23.69861185006253,1.353,1,4.296296296296297,Materials,Safe
STT,0.01637682116918542,0.21241192534666256,1.0104351307623447,7.787329946922611e-05,1.93,10.93,9.19,24.054602935636165,1.467,1,8.912463768115943,Financials,Moderate
STX,0.024000014800000004,0.30794444789067404,1.0077194472374167,0.0001207253721012913,0.84,6.54,4.17,23.794705388272128,1.036,2,4.803181818181818,Information Technology,Safe
STZ,0.016254554189926978,0.26032468521681695,0.9876839174429256,4.6554204045282706e-05,10.49,11.89,4.0,24.180298375138864,0.892,2,4.580285714285714,Consumer Staples,Safe
SWK,0.021382028176400506,0.307251252074275,0.9981182925774269,0.00011618043360629253,6.75,13.61,5.81,23.286916589200462,1.254,2,4.938666666666666,Industrials,Safe
SWKS,0.023321311842859127,0.41474220558388847,0.9884203506308317,0.00023917226511562225,9.94,7.92,6.25,23.07811817813598,1.178,1,4.803181818181818,Information Technology,Risky
SYF,0.021649791285306797,0.34502361646645774,1.020544256090436,0.00017204129793124746,0.16,10.79,5.52,23.83923481189989,1.67,2,8.912463768115943,Financials,Risky
SYK,0.015430076293846346,0.18825025743523796,1.0091658539673047,8.491485609900067e-06,3.68,11.77,5.63,25.738410946527132,0.955,2,5.7454237288135594,Health Care,Safe
SYY,0.014774307172146171,0.1977227509952386,0.9993420122898237,8.667285444026518e-05,6.09,6.13,3.11,24.33498943750451,1.115,2,4.580285714285714,Consumer Staples,Safe
T,0.015616635682723106,0.20333864851166622,1.0162919663319359,0.00018114021046514622,4.04,11.5,6.53,26.016465128469306,0.705,3,6.428421052631579,Communication Services,Safe
TAP,0.0177724669015176,0.25358567965765116,0.9978768624152753,0.0001549271724156102,10.98,11.3,5.69,23.242173281921403,0.825,2,4.580285714285714,Consumer Staples,Safe
TDG,0.01829728575397758,0.2361052168153272,1.0116604087993486,3.065062198745585e-06,13.96,17.4,6.73,25.06553614908291,1.379,2,4.938666666666666,Industrials,Safe
TDY,0.014648137369893625,0.2255824609228947,1.005185038907988,1.0080095609785207e-05,10.8,16.92,6.56,23.90233495975216,1.03,1,4.803181818181818,Information Technology,Safe
TECH,0.027939414058706064,0.36320103274981536,0.9988010152708191,0.00010831579340296695,1.53,17.98,6.45,22.99264614412223,1.295,1,5.7454237288135594,Health Care,Risky
TEL,0.015523533193104237,0.21281426086440863,1.004459419903399,3.9369438042644775e-05,4.8,5.52,2.97,24.52841520103035,1.314,2,4.803181818181818,Information Technology,Safe
TER,0.02723199258365284,0.4396349391542778,1.0040323080636258,0.00012661985449664514,6.73,5.49,3.85,23.56273234217464,1.458,1,4.803181818181818,Information Technology,Safe
TFC,0.018734029400672304,0.26217630476214926,1.0103881973216047,0.0001357260049940363,1.65,11.43,10.57,24.805909743380155,1.059,2,8.912463768115943,Financials,Moderate
TFX,0.02012456433760905,0.34792163352004607,0.9879837245352299,6.9477115714349e-05,3.98,13.41,6.38,22.559988678300087,1.208,2,5.7454237288135594,Health Care,Safe
TGT,0.019775509702822366,0.3591574667926654,0.9988306651000338,8.433327623450172e-05,1.92,13.14,3.53,24.736647659524493,1.182,3,4.580285714285714,Consumer Staples,Safe
TJX,0.013339687385832138,0.16718996298556466,1.010584897198154,3.7130027575489145e-05,2.35,8.95,4.51,25.6568688873789,0.962,2,4.690799999999999,Consumer Discretionary,Safe
TMO,0.016909485621756697,0.2118087431014837,1.0010128822786837,8.148973922847172e-06,1.49,4.89,6.04,26.009252491786444,0.789,3,5.7454237288135594,Health Care,Safe
TMUS,0.014228798552924804,0.19406386779117055,1.016130767493135,1.3721176296246385e-05,3.87,13.08,6.02,26.46466838544485,0.636,3,6.428421052631579,Communication Services,Safe
TPL,0.02571034024433693,0.4635324895469251,1.0358426933038667,4.062348892368724e-06,0.3,1.85,11.97,24.214338702777436,1.718,0,5.838636363636363,Energy,Risky
TPR,0.023996070909246905,0.3570494190358721,1.0291149150936199,0.00021599788274751186,1.21,7.83,4.09,23.58018947236383,1.599,2,4.690799999999999,Consumer Discretionary,Safe
TRGP,0.019360685800143173,0.25216084777646247,1.0321874631925516,3.881773367661877e-05,13.96,15.07,2.79,24.47697698524194,2.317,2,5.838636363636363,Energy,Risky
TRMB,0.018691578268538258,0.28478282251067405,1.0134059998032512,7.87792674224014e-05,2.91,3.24,3.4,23.563909570277872,1.571,0,4.803181818181818,Information Technology,Safe
TROW,0.01673788830254538,0.22863097054766948,1.002378768209151,5.6718514722092254e-05,1.37,7.91,8.15,23.86427612546599,1.482,1,8.912463768115943,Financials,Moderate
TRV,0.015105914163919404,0.23657896191951772,1.0084130423259319,2.215854484362471e-05,0.78,10.4,9.23,24.803164447188387,0.621,1,8.912463768115943,Financials,Moderate
TSCO,0.01977980210174456,0.2544495464459089,1.0094395813133232,0.00018040976774860886,3.14,7.08,3.68,24.09681746603706,0.842,2,4.690799999999999,Consumer Discretionary,Safe
TSLA,0.03948916482081679,0.6305296674492913,1.0168406574697235,0.00010130397106961751,3.2,14.13,7.4,27.542825765592827,2.507,3,4.690799999999999,Consumer Discretionary,Risky
TSN,0.016005650424959248,0.21268635188200075,1.0034025730003062,0.00011122408571880565,16.12,12.72,7.98,23.815374775997547,0.71,4,4.580285714285714,Consumer Staples,Safe
TT,0.018517631158625748,0.2422504123303715,1.0143871113880194,1.5177435067307383e-05,4.64,5.79,4.37,25.07558701876695,1.298,2,4.938666666666666,Industrials,Safe
TTWO,0.018398039693761036,0.26930665680134735,1.0083882423414845,4.388891617322915e-05,0.34,10.42,5.11,24.326587207518944,0.82,2,6.428421052631579,Communication Services,Safe
TXN,0.01985298380762483,0.2874930921836152,1.0052582652453186,3.204783887324994e-05,10.13,6.03,5.72,25.899189555286032,0.965,2,4.803181818181818,Information Technology,Safe
TXT,0.015106904268336338,0.23307624230423615,0.9977363948378017,8.293067858868326e-05,11.65,16.51,4.97,23.326995914994672,1.268,2,4.938666666666666,Industrials,Safe
TYL,0.017165292246782107,0.23803086237381646,1.0141511659167934,9.04720003829808e-06,4.22,9.11,4.95,23.98455494961986,0.8,2,4.803181818181818,Information Technology,Safe
UAL,0.029640136198433926,0.44438310145590304,1.0335386819657753,0.00026191334342487416,8.53,15.78,2.73,24.124705092321427,1.414,2,4.938666666666666,Industrials,Risky
UBER,0.026017343032661455,0.4086060326250599,1.0074841610137364,0.0001306871022490243,3.79,11.54,5.81,25.769950153036742,1.39,3,4.938666666666666,Industrials,Safe
UDR,0.016504861343472812,0.19021020606042402,1.0057692660541024,0.00013615125323521927,5.03,3.89,6.44,23.57682320364408,0.872,1,4.796333333333333,Real Estate,Safe
UHS,0.02093814825424451,0.28871498689764774,1.0065914973190135,5.8765258811008815e-05,5.04,17.67,8.12,23.159275577755455,1.319,2,5.7454237288135594,Health Care,Safe
ULTA,0.0227278495412844,0.3367313528358192,0.9922912694703891,5.951489152562576e-05,2.88,6.95,3.95,23.50687356243179,1.34,1,4.690799999999999,Consumer Discretionary,Safe
UNH,0.01736215925196856,0.28259575223830474,0.9998952455768707,9.89314450299878e-06,0.12,11.89,4.62,26.780555577076903,0.634,4,5.7454237288135594,Health Care,Safe
UNP,0.014840828306207903,0.19418203001293985,1.0017925622076838,1.6214964254598132e-05,7.25,9.13,3.61,25.724120119194293,1.052,2,4.938666666666666,Industrials,Safe
UPS,0.016250014097367458,0.28948668821658247,0.9912770804732148,4.4285911435544584e-05,4.5,9.47,4.91,25.346953511077313,0.929,2,4.938666666666666,Industrials,Safe
URI,0.02383526756823059,0.35522070893302626,1.0097880000018906,1.3942306019928129e-05,5.38,5.81,4.55,24.420322810247754,1.767,2,4.938666666666666,Industrials,Safe
USB,0.019068330002625967,0.2536520307510958,1.0052260032299758,0.00011519457129847396,1.06,12.13,11.03,25.001726384137793,1.041,2,8.912463768115943,Financials,Moderate
V,0.012220487902447943,0.16626534671472956,1.0102596457283601,9.739564065245707e-06,1.93,8.27,5.18,27.27141903495975,0.949,3,8.912463768115943,Financials,Risky
VICI,0.014467405896153213,0.18868015135293106,1.0007078273797039,0.00016676030212507936,4.3,5.35,4.27,24.26392075665743,0.967,1,4.796333333333333,Real Estate,Safe
VLO,0.025972419380305988,0.3030168913732307,1.003061483494926,7.312013143306302e-05,19.21,7.23,4.1,24.423163635962627,1.34,2,5.838636363636363,Energy,Risky
VMC,0.017547814540655737,0.23611258998352389,1.006819084725442,2.5864280280845152e-05,13.34,6.97,8.13,24.178825593990265,0.797,2,4.296296296296297,Materials,Safe
VRSK,0.014693323348347364,0.1922701257783939,1.0076623484991318,1.826198124672696e-05,0.13,12.49,3.66,24.46732841060291,0.899,1,4.938666666666666,Industrials,Safe
VRSN,0.015357503878147707,0.18726426929903808,1.0039802553458663,2.9980570287670095e-05,4.85,10.63,5.29,23.84647339068324,0.872,0,4.803181818181818,Information Technology,Safe
VRTX,0.018234101374702383,0.24749541962625088,1.0034858602585568,1.0318958346087475e-05,0.94,13.66,4.97,25.544426048694973,0.415,2,5.7454237288135594,Health Care,Safe
VST,0.04564702655393479,0.6555359784770619,1.05225794564767,0.00016723064124137533,18.92,7.41,3.19,24.464998880537923,1.232,2,4.248064516129032,Utilities,Risky
VTR,0.017154276919516008,0.22285638120083048,1.0104433109340847,8.113389637384698e-05,3.0,4.22,3.95,24.14938901379838,1.401,1,4.796333333333333,Real Estate,Safe
VTRS,0.022222242174169512,0.31998847623736076,0.9992752719052201,0.0008029980324785326,3.1,13.75,9.08,23.133550176883013,0.916,4,5.7454237288135594,Health Care,Risky
VZ,0.014925377388746455,0.2040994963304752,1.0038470408318982,0.0001030885782187002,4.13,10.13,5.07,25.941890434590615,0.396,3,6.428421052631579,Communication Services,Safe
WAB,0.015324009419758634,0.2294920200431654,1.0161649771812162,3.525495711925867e-05,5.97,11.99,4.74,24.158366549799332,1.307,2,4.938666666666666,Industrials,Safe
WAT,0.022697017501490984,0.3379231470323983,1.0086154381432768,2.0149794667796315e-05,1.45,8.11,3.22,23.818317441498174,0.998,0,5.7454237288135594,Health Care,Safe
WBA,0.034982921532539235,0.6124181007152104,0.9729405886958973,0.002185546573742713,1.92,8.48,5.16,22.905513235633126,0.598,2,4.580285714285714,Consumer Staples,Risky
WBD,0.034293552990830596,0.47774298052738196,0.9983457082508165,0.0010573273243339573,2.27,9.16,6.7,24.059251404798122,1.49,2,6.428421052631579,Communication Services,Risky
WDAY,0.02080811080546607,0.32695895262379,0.9984439414876607,3.585065681390963e-05,1.13,9.32,5.73,24.9385827268074,1.377,1,4.803181818181818,Information Technology,Safe
WDC,0.028027870283805368,0.3915216633510704,1.009430086299958,0.0004955534660567025,1.56,3.95,4.17,23.517567454936156,1.457,2,4.803181818181818,Information Technology,Risky
WEC,0.014393809015939635,0.1705589952321602,1.0084188408747137,6.095160963110582e-05,12.2,7.39,3.19,24.262240781375215,0.443,2,4.248064516129032,Utilities,Safe
WELL,0.016029494325268373,0.19167246996960247,1.0180354802701617,2.696196305756523e-05,4.24,2.95,4.33,25.33437833240007,1.191,0,4.796333333333333,Real Estate,Safe
WFC,0.01830110928320424,0.2817537965543007,1.0182775544300766,6.929041936652533e-05,1.5,14.68,18.2,26.25779696624834,1.156,5,8.912463768115943,Financials,Risky
WM,0.012012183890893114,0.1830562406070802,1.0084028475253166,1.7305236857113337e-05,9.43,6.86,2.45,25.26662917040928,0.762,2,4.938666666666666,Industrials,Safe
WMB,0.017028825892121496,0.2225823059507492,1.0185887131417564,9.330142955013528e-05,8.05,9.34,2.22,24.97512270013933,1.071,2,5.838636363636363,Energy,Safe
WMT,0.013068991292445355,0.19170593909686606,1.0229805819849938,2.1815840945210112e-05,7.24,11.65,6.38,27.387648071225065,0.537,3,4.580285714285714,Consumer Staples,Safe
WRB,0.015048372715651048,0.2198428845238763,1.0083025782440282,7.266779238602385e-05,0.65,9.35,11.26,23.908298225788116,0.641,1,8.912463768115943,Financials,Moderate
WST,0.023547301294682115,0.5240874624039407,0.9924128049919553,3.763731490315347e-05,2.94,9.4,5.63,23.525952183288133,1.086,0,5.7454237288135594,Health Care,Risky
WTW,0.01402448854667629,0.1769068337556149,1.010660870932725,1.533392232374751e-05,0.17,7.82,8.35,24.247605867179022,0.72,1,8.912463768115943,Financials,Moderate
WY,0.017479291175113137,0.22274126289217322,0.9971077229988035,0.00015808050036784533,9.18,4.01,2.12,23.84896844371631,1.46,2,4.796333333333333,Real Estate,Safe
WYNN,0.02150387186775746,0.33166011164369186,0.9969202828255057,0.0002397963215878767,3.93,12.02,9.03,22.970575113830247,1.765,2,4.690799999999999,Consumer Discretionary,Risky
XEL,0.015324527768470103,0.21545848802242798,1.0046568780930638,9.736405875803147e-05,13.17,9.48,3.92,24.44437924124541,0.387,2,4.248064516129032,Utilities,Safe
